store_id,item_id,wm_yr_wk,sell_price
CA_1,HOBBIES_1_041,11107,2.46
CA_1,HOBBIES_1_041,11108,2.46
CA_1,HOBBIES_1_041,11109,2.46
CA_1,HOBBIES_1_041,11110,2.46
CA_1,HOBBIES_1_041,11111,2.46
CA_1,HOBBIES_1_041,11112,2.46
CA_1,HOBBIES_1_041,11113,2.46
CA_1,HOBBIES_1_041,11114,2.46
CA_1,HOBBIES_1_041,11115,2.46
CA_1,HOBBIES_1_042,11101,3.93
CA_1,HOBBIES_1_042,11102,3.93
CA_1,HOBBIES_1_042,11103,3.93
CA_1,HOBBIES_1_042,11104,3.93
CA_1,HOBBIES_1_042,11105,3.93
CA_1,HOBBIES_1_042,11106,3.93
CA_1,HOBBIES_1_042,11107,3.93
CA_1,HOBBIES_1_042,11108,3.93
CA_1,HOBBIES_1_042,11109,3.93
CA_1,HOBBIES_1_042,11110,3.93
CA_1,HOBBIES_1_042,11111,3.93
CA_1,HOBBIES_1_042,11112,3.93
CA_1,HOBBIES_1_042,11113,3.93
CA_1,HOBBIES_1_042,11114,3.93
CA_1,HOBBIES_1_042,11115,3.93
CA_1,HOBBIES_1_043,11101,10.59
CA_1,HOBBIES_1_043,11102,10.59
CA_1,HOBBIES_1_043,11103,10.59
CA_1,HOBBIES_1_043,11104,10.59
CA_1,HOBBIES_1_043,11105,10.59
CA_1,HOBBIES_1_043,11106,10.59
CA_1,HOBBIES_1_043,11107,10.59
CA_1,HOBBIES_1_043,11108,10.59
CA_1,HOBBIES_1_043,11109,10.59
CA_1,HOBBIES_1_043,11110,10.59
CA_1,HOBBIES_1_043,11111,10.59
CA_1,HOBBIES_1_043,11112,10.59
CA_1,HOBBIES_1_043,11113,10.59
CA_1,HOBBIES_1_043,11114,10.59
CA_1,HOBBIES_1_043,11115,10.59
CA_1,HOBBIES_1_044,11101,5.92
CA_1,HOBBIES_1_044,11102,5.92
CA_1,HOBBIES_1_044,11103,5.92
CA_1,HOBBIES_1_044,11104,5.92
CA_1,HOBBIES_1_044,11105,5.92
CA_1,HOBBIES_1_044,11106,5.92
CA_1,HOBBIES_1_044,11107,5.92
CA_1,HOBBIES_1_044,11108,5.92
CA_1,HOBBIES_1_044,11109,5.92
CA_1,HOBBIES_1_044,11110,5.92
CA_1,HOBBIES_1_044,11111,5.92
CA_1,HOBBIES_1_044,11112,5.92
CA_1,HOBBIES_1_044,11113,5.92
CA_1,HOBBIES_1_044,11114,5.92
CA_1,HOBBIES_1_044,11115,5.92
CA_1,HOBBIES_1_045,11101,5.69
CA_1,HOBBIES_1_045,11102,5.69
CA_1,HOBBIES_1_045,11103,5.69
CA_1,HOBBIES_1_045,11104,5.69
CA_1,HOBBIES_1_045,11105,5.69
CA_1,HOBBIES_1_045,11106,5.69
CA_1,HOBBIES_1_045,11107,5.69
CA_1,HOBBIES_1_045,11108,5.69
CA_1,HOBBIES_1_045,11109,5.69
CA_1,HOBBIES_1_045,11110,5.69
CA_1,HOBBIES_1_045,11111,5.69
CA_1,HOBBIES_1_045,11112,5.69
CA_1,HOBBIES_1_045,11113,5.69
CA_1,HOBBIES_1_045,11114,5.69
CA_1,HOBBIES_1_045,11115,5.69
CA_1,HOBBIES_1_046,11101,7.86
CA_1,HOBBIES_1_046,11102,7.86
CA_1,HOBBIES_1_046,11103,7.86
CA_1,HOBBIES_1_046,11104,7.86
CA_1,HOBBIES_1_046,11105,7.86
CA_1,HOBBIES_1_046,11106,7.86
CA_1,HOBBIES_1_046,11107,7.86
CA_1,HOBBIES_1_046,11108,7.86
CA_1,HOBBIES_1_046,11109,7.86
CA_1,HOBBIES_1_046,11110,7.86
CA_1,HOBBIES_1_046,11111,7.86
CA_1,HOBBIES_1_046,11112,7.86
CA_1,HOBBIES_1_046,11113,7.86
CA_1,HOBBIES_1_046,11114,7.86
CA_1,HOBBIES_1_046,11115,7.86
CA_1,HOBBIES_1_047,11101,10.06
CA_1,HOBBIES_1_047,11102,10.06
CA_1,HOBBIES_1_047,11103,10.06
CA_1,HOBBIES_1_047,11104,10.06
CA_1,HOBBIES_1_047,11105,10.06
CA_1,HOBBIES_1_047,11106,10.06
CA_1,HOBBIES_1_047,11107,10.06
CA_1,HOBBIES_1_047,11108,10.06
CA_1,HOBBIES_1_047,11109,10.06
CA_1,HOBBIES_1_047,11110,10.06
CA_1,HOBBIES_1_047,11111,10.06
CA_1,HOBBIES_1_047,11112,10.06
CA_1,HOBBIES_1_047,11113,10.06
CA_1,HOBBIES_1_047,11114,10.06
CA_1,HOBBIES_1_047,11115,10.06
CA_1,HOBBIES_1_048,11101,6.31
CA_1,HOBBIES_1_048,11102,6.31
CA_1,HOBBIES_1_048,11103,6.31
CA_1,HOBBIES_1_048,11104,6.31
CA_1,HOBBIES_1_048,11105,6.31
CA_1,HOBBIES_1_048,11106,6.31
CA_1,HOBBIES_1_048,11107,6.31
CA_1,HOBBIES_1_048,11108,6.31
CA_1,HOBBIES_1_048,11109,6.31
CA_1,HOBBIES_1_048,11110,6.31
CA_1,HOBBIES_1_048,11111,6.31
CA_1,HOBBIES_1_048,11112,6.31
CA_1,HOBBIES_1_048,11113,6.31
CA_1,HOBBIES_1_048,11114,6.31
CA_1,HOBBIES_1_048,11115,6.31
CA_1,HOBBIES_1_049,11101,11.7
CA_1,HOBBIES_1_049,11102,11.7
CA_1,HOBBIES_1_049,11103,11.7
CA_1,HOBBIES_1_049,11104,11.7
CA_1,HOBBIES_1_049,11105,11.7
CA_1,HOBBIES_1_049,11106,11.7
CA_1,HOBBIES_1_049,11107,11.7
CA_1,HOBBIES_1_049,11108,11.7
CA_1,HOBBIES_1_049,11109,11.7
CA_1,HOBBIES_1_049,11110,11.7
CA_1,HOBBIES_1_049,11111,11.7
CA_1,HOBBIES_1_049,11112,11.7
CA_1,HOBBIES_1_049,11113,11.7
CA_1,HOBBIES_1_049,11114,11.7
CA_1,HOBBIES_1_049,11115,11.7
CA_1,HOBBIES_1_050,11101,2.22
CA_1,HOBBIES_1_050,11102,2.22
CA_1,HOBBIES_1_050,11103,2.22
CA_1,HOBBIES_1_050,11104,2.22
CA_1,HOBBIES_1_050,11105,2.22
CA_1,HOBBIES_1_050,11106,2.22
CA_1,HOBBIES_1_050,11107,2.22
CA_1,HOBBIES_1_050,11108,2.22
CA_1,HOBBIES_1_050,11109,2.22
CA_1,HOBBIES_1_050,11110,2.22
CA_1,HOBBIES_1_050,11111,2.22
CA_1,HOBBIES_1_050,11112,2.22
CA_1,HOBBIES_1_050,11113,2.22
CA_1,HOBBIES_1_050,11114,2.22
CA_1,HOBBIES_1_050,11115,2.22
CA_2,HOBBIES_1_001,11101,2.27
CA_2,HOBBIES_1_001,11102,2.27
CA_2,HOBBIES_1_001,11103,2.27
CA_2,HOBBIES_1_001,11104,2.27
CA_2,HOBBIES_1_001,11105,2.27
CA_2,HOBBIES_1_001,11106,2.27
CA_2,HOBBIES_1_001,11107,2.27
CA_2,HOBBIES_1_001,11108,2.27
CA_2,HOBBIES_1_001,11109,2.27
CA_2,HOBBIES_1_001,11110,2.27
CA_2,HOBBIES_1_001,11111,2.27
CA_2,HOBBIES_1_001,11112,2.27
CA_2,HOBBIES_1_001,11113,2.27
CA_2,HOBBIES_1_001,11114,2.27
CA_2,HOBBIES_1_001,11115,2.27
CA_2,HOBBIES_1_002,11101,9.6
CA_2,HOBBIES_1_002,11102,9.6
CA_2,HOBBIES_1_002,11103,9.6
CA_2,HOBBIES_1_002,11104,9.6
CA_2,HOBBIES_1_002,11105,9.6
CA_2,HOBBIES_1_002,11106,9.6
CA_2,HOBBIES_1_002,11107,9.6
CA_2,HOBBIES_1_002,11108,9.6
CA_2,HOBBIES_1_002,11109,9.6
CA_2,HOBBIES_1_002,11110,9.6
CA_2,HOBBIES_1_002,11111,9.6
CA_2,HOBBIES_1_002,11112,9.6
CA_2,HOBBIES_1_002,11113,9.6
CA_2,HOBBIES_1_002,11114,9.6
CA_2,HOBBIES_1_002,11115,9.6
CA_2,HOBBIES_1_003,11101,8.04
CA_2,HOBBIES_1_003,11102,8.04
CA_2,HOBBIES_1_003,11103,8.04
CA_2,HOBBIES_1_003,11104,8.04
CA_2,HOBBIES_1_003,11105,8.04
CA_2,HOBBIES_1_003,11106,8.04
CA_2,HOBBIES_1_003,11107,8.04
CA_2,HOBBIES_1_003,11108,8.04
CA_2,HOBBIES_1_003,11109,8.04
CA_2,HOBBIES_1_003,11110,8.04
CA_2,HOBBIES_1_003,11111,8.04
CA_2,HOBBIES_1_003,11112,8.04
CA_2,HOBBIES_1_003,11113,8.04
CA_2,HOBBIES_1_003,11114,8.04
CA_2,HOBBIES_1_003,11115,8.04
CA_2,HOBBIES_1_004,11101,13.78
CA_2,HOBBIES_1_004,11102,13.78
CA_2,HOBBIES_1_004,11103,13.78
CA_2,HOBBIES_1_004,11104,13.78
CA_2,HOBBIES_1_004,11105,13.78
CA_2,HOBBIES_1_004,11106,13.78
CA_2,HOBBIES_1_004,11107,13.78
CA_2,HOBBIES_1_004,11108,13.78
CA_2,HOBBIES_1_004,11109,13.78
CA_2,HOBBIES_1_004,11110,13.78
CA_2,HOBBIES_1_004,11111,13.78
CA_2,HOBBIES_1_004,11112,13.78
CA_2,HOBBIES_1_004,11113,13.78
CA_2,HOBBIES_1_004,11114,13.78
CA_2,HOBBIES_1_004,11115,13.78
CA_2,HOBBIES_1_005,11101,14.75
CA_2,HOBBIES_1_005,11102,14.75
CA_2,HOBBIES_1_005,11103,14.75
CA_2,HOBBIES_1_005,11104,14.75
CA_2,HOBBIES_1_005,11105,14.75
CA_2,HOBBIES_1_005,11106,14.75
CA_2,HOBBIES_1_005,11107,14.75
CA_2,HOBBIES_1_005,11108,14.75
CA_2,HOBBIES_1_005,11109,14.75
CA_2,HOBBIES_1_005,11110,14.75
CA_2,HOBBIES_1_005,11111,14.75
CA_2,HOBBIES_1_005,11112,14.75
CA_2,HOBBIES_1_005,11113,14.75
CA_2,HOBBIES_1_005,11114,14.75
CA_2,HOBBIES_1_005,11115,14.75
CA_2,HOBBIES_1_006,11101,4.95
CA_2,HOBBIES_1_006,11102,4.95
CA_2,HOBBIES_1_006,11103,4.95
CA_2,HOBBIES_1_006,11104,4.95
CA_2,HOBBIES_1_006,11105,4.95
CA_2,HOBBIES_1_006,11106,4.95
CA_2,HOBBIES_1_006,11107,4.95
CA_2,HOBBIES_1_006,11108,4.95
CA_2,HOBBIES_1_006,11109,4.95
CA_2,HOBBIES_1_006,11110,4.95
CA_2,HOBBIES_1_006,11111,4.95
CA_2,HOBBIES_1_006,11112,4.95
CA_2,HOBBIES_1_006,11113,4.95
CA_2,HOBBIES_1_006,11114,4.95
CA_2,HOBBIES_1_006,11115,4.95
CA_2,HOBBIES_1_007,11101,10.52
CA_2,HOBBIES_1_007,11102,10.52
CA_2,HOBBIES_1_007,11103,10.52
CA_2,HOBBIES_1_007,11104,10.52
CA_2,HOBBIES_1_007,11105,10.52
CA_2,HOBBIES_1_007,11106,10.52
CA_2,HOBBIES_1_007,11107,10.52
CA_2,HOBBIES_1_007,11108,10.52
CA_2,HOBBIES_1_007,11109,10.52
CA_2,HOBBIES_1_007,11110,10.52
CA_2,HOBBIES_1_007,11111,10.52
CA_2,HOBBIES_1_007,11112,10.52
CA_2,HOBBIES_1_007,11113,10.52
CA_2,HOBBIES_1_007,11114,10.52
CA_2,HOBBIES_1_007,11115,10.52
CA_2,HOBBIES_1_008,11101,12.37
CA_2,HOBBIES_1_008,11102,12.37
CA_2,HOBBIES_1_008,11103,12.37
CA_2,HOBBIES_1_008,11104,12.37
CA_2,HOBBIES_1_008,11105,12.37
CA_2,HOBBIES_1_008,11106,12.37
CA_2,HOBBIES_1_008,11107,12.37
CA_2,HOBBIES_1_008,11108,12.37
CA_2,HOBBIES_1_008,11109,12.37
CA_2,HOBBIES_1_008,11110,12.37
CA_2,HOBBIES_1_008,11111,12.37
CA_2,HOBBIES_1_008,11112,12.37
CA_2,HOBBIES_1_008,11113,12.37
CA_2,HOBBIES_1_008,11114,12.37
CA_2,HOBBIES_1_008,11115,12.37
CA_2,HOBBIES_1_009,11101,13.87
CA_2,HOBBIES_1_009,11102,13.87
CA_2,HOBBIES_1_009,11103,13.87
CA_2,HOBBIES_1_009,11104,13.87
CA_2,HOBBIES_1_009,11105,13.87
CA_2,HOBBIES_1_009,11106,13.87
CA_2,HOBBIES_1_009,11107,13.87
CA_2,HOBBIES_1_009,11108,13.87
CA_2,HOBBIES_1_009,11109,13.87
CA_2,HOBBIES_1_009,11110,13.87
CA_2,HOBBIES_1_009,11111,13.87
CA_2,HOBBIES_1_009,11112,13.87
CA_2,HOBBIES_1_009,11113,13.87
CA_2,HOBBIES_1_009,11114,13.87
CA_2,HOBBIES_1_009,11115,13.87
CA_2,HOBBIES_1_010,11101,14.93
CA_2,HOBBIES_1_010,11102,14.93
CA_2,HOBBIES_1_010,11103,14.93
CA_2,HOBBIES_1_010,11104,14.93
CA_2,HOBBIES_1_010,11105,14.93
CA_2,HOBBIES_1_010,11106,14.93
CA_2,HOBBIES_1_010,11107,14.93
CA_2,HOBBIES_1_010,11108,14.93
CA_2,HOBBIES_1_010,11109,14.93
CA_2,HOBBIES_1_010,11110,14.93
CA_2,HOBBIES_1_010,11111,14.93
CA_2,HOBBIES_1_010,11112,14.93
CA_2,HOBBIES_1_010,11113,14.93
CA_2,HOBBIES_1_010,11114,14.93
CA_2,HOBBIES_1_010,11115,14.93
CA_2,HOBBIES_1_011,11101,7.85
CA_2,HOBBIES_1_011,11102,7.85
CA_2,HOBBIES_1_011,11103,7.85
CA_2,HOBBIES_1_011,11104,7.85
CA_2,HOBBIES_1_011,11105,7.85
CA_2,HOBBIES_1_011,11106,7.85
CA_2,HOBBIES_1_011,11107,7.85
CA_2,HOBBIES_1_011,11108,7.85
CA_2,HOBBIES_1_011,11109,7.85
CA_2,HOBBIES_1_011,11110,7.85
CA_2,HOBBIES_1_011,11111,7.85
CA_2,HOBBIES_1_011,11112,7.85
CA_2,HOBBIES_1_011,11113,7.85
CA_2,HOBBIES_1_011,11114,7.85
CA_2,HOBBIES_1_011,11115,7.85
CA_2,HOBBIES_1_012,11101,11.81
CA_2,HOBBIES_1_012,11102,11.81
CA_2,HOBBIES_1_012,11103,11.81
CA_2,HOBBIES_1_012,11104,11.81
CA_2,HOBBIES_1_012,11105,11.81
CA_2,HOBBIES_1_012,11106,11.81
CA_2,HOBBIES_1_012,11107,11.81
CA_2,HOBBIES_1_012,11108,11.81
CA_2,HOBBIES_1_012,11109,11.81
CA_2,HOBBIES_1_012,11110,11.81
CA_2,HOBBIES_1_012,11111,11.81
CA_2,HOBBIES_1_012,11112,11.81
CA_2,HOBBIES_1_012,11113,11.81
CA_2,HOBBIES_1_012,11114,11.81
CA_2,HOBBIES_1_012,11115,11.81
CA_2,HOBBIES_1_013,11101,3.86
CA_2,HOBBIES_1_013,11102,3.86
CA_2,HOBBIES_1_013,11103,3.86
CA_2,HOBBIES_1_013,11104,3.86
CA_2,HOBBIES_1_013,11105,3.86
CA_2,HOBBIES_1_013,11106,3.86
CA_2,HOBBIES_1_013,11107,3.86
CA_2,HOBBIES_1_013,11108,3.86
CA_2,HOBBIES_1_013,11109,3.86
CA_2,HOBBIES_1_013,11110,3.86
CA_2,HOBBIES_1_013,11111,3.86
CA_2,HOBBIES_1_013,11112,3.86
CA_2,HOBBIES_1_013,11113,3.86
CA_2,HOBBIES_1_013,11114,3.86
CA_2,HOBBIES_1_013,11115,3.86
CA_2,HOBBIES_1_014,11101,14.5
CA_2,HOBBIES_1_014,11102,14.5
CA_2,HOBBIES_1_014,11103,14.5
CA_2,HOBBIES_1_014,11104,14.5
CA_2,HOBBIES_1_014,11105,14.5
CA_2,HOBBIES_1_014,11106,14.5
CA_2,HOBBIES_1_014,11107,14.5
CA_2,HOBBIES_1_014,11108,14.5
CA_2,HOBBIES_1_014,11109,14.5
CA_2,HOBBIES_1_014,11110,14.5
CA_2,HOBBIES_1_014,11111,14.5
CA_2,HOBBIES_1_014,11112,14.5
CA_2,HOBBIES_1_014,11113,14.5
CA_2,HOBBIES_1_014,11114,14.5
CA_2,HOBBIES_1_014,11115,14.5
CA_2,HOBBIES_1_015,11101,14.52
CA_2,HOBBIES_1_015,11102,14.52
CA_2,HOBBIES_1_015,11103,14.52
CA_2,HOBBIES_1_015,11104,14.52
CA_2,HOBBIES_1_015,11105,14.52
CA_2,HOBBIES_1_015,11106,14.52
CA_2,HOBBIES_1_015,11107,14.52
CA_2,HOBBIES_1_015,11108,14.52
CA_2,HOBBIES_1_015,11109,14.52
CA_2,HOBBIES_1_015,11110,14.52
CA_2,HOBBIES_1_015,11111,14.52
CA_2,HOBBIES_1_015,11112,14.52
CA_2,HOBBIES_1_015,11113,14.52
CA_2,HOBBIES_1_015,11114,14.52
CA_2,HOBBIES_1_015,11115,14.52
CA_2,HOBBIES_1_016,11101,12.5
CA_2,HOBBIES_1_016,11102,12.5
CA_2,HOBBIES_1_016,11103,12.5
CA_2,HOBBIES_1_016,11104,12.5
CA_2,HOBBIES_1_016,11105,12.5
CA_2,HOBBIES_1_016,11106,12.5
CA_2,HOBBIES_1_016,11107,12.5
CA_2,HOBBIES_1_016,11108,12.5
CA_2,HOBBIES_1_016,11109,12.5
CA_2,HOBBIES_1_016,11110,12.5
CA_2,HOBBIES_1_016,11111,12.5
CA_2,HOBBIES_1_016,11112,12.5
CA_2,HOBBIES_1_016,11113,12.5
CA_2,HOBBIES_1_016,11114,12.5
CA_2,HOBBIES_1_016,11115,12.5
CA_2,HOBBIES_1_017,11101,2.43
CA_2,HOBBIES_1_017,11102,2.43
CA_2,HOBBIES_1_017,11103,2.43
CA_2,HOBBIES_1_017,11104,2.43
CA_2,HOBBIES_1_017,11105,2.43
CA_2,HOBBIES_1_017,11106,2.43
CA_2,HOBBIES_1_017,11107,2.43
CA_2,HOBBIES_1_017,11108,2.43
CA_2,HOBBIES_1_017,11109,2.43
CA_2,HOBBIES_1_017,11110,2.43
CA_2,HOBBIES_1_017,11111,2.43
CA_2,HOBBIES_1_017,11112,2.43
CA_2,HOBBIES_1_017,11113,2.43
CA_2,HOBBIES_1_017,11114,2.43
CA_2,HOBBIES_1_017,11115,2.43
CA_2,HOBBIES_1_018,11101,5.74
CA_2,HOBBIES_1_018,11102,5.74
CA_2,HOBBIES_1_018,11103,5.74
CA_2,HOBBIES_1_018,11104,5.74
CA_2,HOBBIES_1_018,11105,5.74
CA_2,HOBBIES_1_018,11106,5.74
CA_2,HOBBIES_1_018,11107,5.74
CA_2,HOBBIES_1_018,11108,5.74
CA_2,HOBBIES_1_018,11109,5.74
CA_2,HOBBIES_1_018,11110,5.74
CA_2,HOBBIES_1_018,11111,5.74
CA_2,HOBBIES_1_018,11112,5.74
CA_2,HOBBIES_1_018,11113,5.74
CA_2,HOBBIES_1_018,11114,5.74
CA_2,HOBBIES_1_018,11115,5.74
CA_2,HOBBIES_1_019,11101,11.22
CA_2,HOBBIES_1_019,11102,11.22
CA_2,HOBBIES_1_019,11103,11.22
CA_2,HOBBIES_1_019,11104,11.22
CA_2,HOBBIES_1_019,11105,11.22
CA_2,HOBBIES_1_019,11106,11.22
CA_2,HOBBIES_1_019,11107,11.22
CA_2,HOBBIES_1_019,11108,11.22
CA_2,HOBBIES_1_019,11109,11.22
CA_2,HOBBIES_1_019,11110,11.22
CA_2,HOBBIES_1_019,11111,11.22
CA_2,HOBBIES_1_019,11112,11.22
CA_2,HOBBIES_1_019,11113,11.22
CA_2,HOBBIES_1_019,11114,11.22
CA_2,HOBBIES_1_019,11115,11.22
CA_2,HOBBIES_1_020,11101,7.63
CA_2,HOBBIES_1_020,11102,7.63
CA_2,HOBBIES_1_020,11103,7.63
CA_2,HOBBIES_1_020,11104,7.63
CA_2,HOBBIES_1_020,11105,7.63
CA_2,HOBBIES_1_020,11106,7.63
CA_2,HOBBIES_1_020,11107,7.63
CA_2,HOBBIES_1_020,11108,7.63
CA_2,HOBBIES_1_020,11109,7.63
CA_2,HOBBIES_1_020,11110,7.63
CA_2,HOBBIES_1_020,11111,7.63
CA_2,HOBBIES_1_020,11112,7.63
CA_2,HOBBIES_1_020,11113,7.63
CA_2,HOBBIES_1_020,11114,7.63
CA_2,HOBBIES_1_020,11115,7.63
CA_2,HOBBIES_1_021,11101,6.1
CA_2,HOBBIES_1_021,11102,6.1
CA_2,HOBBIES_1_021,11103,6.1
CA_2,HOBBIES_1_021,11104,6.1
CA_2,HOBBIES_1_021,11105,6.1
CA_2,HOBBIES_1_021,11106,6.1
CA_2,HOBBIES_1_021,11107,6.1
CA_2,HOBBIES_1_021,11108,6.1
CA_2,HOBBIES_1_021,11109,6.1
CA_2,HOBBIES_1_021,11110,6.1
CA_2,HOBBIES_1_021,11111,6.1
CA_2,HOBBIES_1_021,11112,6.1
CA_2,HOBBIES_1_021,11113,6.1
CA_2,HOBBIES_1_021,11114,6.1
CA_2,HOBBIES_1_021,11115,6.1
CA_2,HOBBIES_1_022,11101,14.27
CA_2,HOBBIES_1_022,11102,14.27
CA_2,HOBBIES_1_022,11103,14.27
CA_2,HOBBIES_1_022,11104,14.27
CA_2,HOBBIES_1_022,11105,14.27
CA_2,HOBBIES_1_022,11106,14.27
CA_2,HOBBIES_1_022,11107,14.27
CA_2,HOBBIES_1_022,11108,14.27
CA_2,HOBBIES_1_022,11109,14.27
CA_2,HOBBIES_1_022,11110,14.27
CA_2,HOBBIES_1_022,11111,14.27
CA_2,HOBBIES_1_022,11112,14.27
CA_2,HOBBIES_1_022,11113,14.27
CA_2,HOBBIES_1_022,11114,14.27
CA_2,HOBBIES_1_022,11115,14.27
CA_2,HOBBIES_1_023,11101,3.17
CA_2,HOBBIES_1_023,11102,3.17
CA_2,HOBBIES_1_023,11103,3.17
CA_2,HOBBIES_1_023,11104,3.17
CA_2,HOBBIES_1_023,11105,3.17
CA_2,HOBBIES_1_023,11106,3.17
CA_2,HOBBIES_1_023,11107,3.17
CA_2,HOBBIES_1_023,11108,3.17
CA_2,HOBBIES_1_023,11109,3.17
CA_2,HOBBIES_1_023,11110,3.17
CA_2,HOBBIES_1_023,11111,3.17
CA_2,HOBBIES_1_023,11112,3.17
CA_2,HOBBIES_1_023,11113,3.17
CA_2,HOBBIES_1_023,11114,3.17
CA_2,HOBBIES_1_023,11115,3.17
CA_2,HOBBIES_1_024,11101,10.62
CA_2,HOBBIES_1_024,11102,10.62
CA_2,HOBBIES_1_024,11103,10.62
CA_2,HOBBIES_1_024,11104,10.62
CA_2,HOBBIES_1_024,11105,10.62
CA_2,HOBBIES_1_024,11106,10.62
CA_2,HOBBIES_1_024,11107,10.62
CA_2,HOBBIES_1_024,11108,10.62
CA_2,HOBBIES_1_024,11109,10.62
CA_2,HOBBIES_1_024,11110,10.62
CA_2,HOBBIES_1_024,11111,10.62
CA_2,HOBBIES_1_024,11112,10.62
CA_2,HOBBIES_1_024,11113,10.62
CA_2,HOBBIES_1_024,11114,10.62
CA_2,HOBBIES_1_024,11115,10.62
CA_2,HOBBIES_1_025,11101,10.59
CA_2,HOBBIES_1_025,11102,10.59
CA_2,HOBBIES_1_025,11103,10.59
CA_2,HOBBIES_1_025,11104,10.59
CA_2,HOBBIES_1_025,11105,10.59
CA_2,HOBBIES_1_025,11106,10.59
CA_2,HOBBIES_1_025,11107,10.59
CA_2,HOBBIES_1_025,11108,10.59
CA_2,HOBBIES_1_025,11109,10.59
CA_2,HOBBIES_1_025,11110,10.59
CA_2,HOBBIES_1_025,11111,10.59
CA_2,HOBBIES_1_025,11112,10.59
CA_2,HOBBIES_1_025,11113,10.59
CA_2,HOBBIES_1_025,11114,10.59
CA_2,HOBBIES_1_025,11115,10.59
CA_2,HOBBIES_1_026,11101,7.03
CA_2,HOBBIES_1_026,11102,7.03
CA_2,HOBBIES_1_026,11103,7.03
CA_2,HOBBIES_1_026,11104,7.03
CA_2,HOBBIES_1_026,11105,7.03
CA_2,HOBBIES_1_026,11106,7.03
CA_2,HOBBIES_1_026,11107,7.03
CA_2,HOBBIES_1_026,11108,7.03
CA_2,HOBBIES_1_026,11109,7.03
CA_2,HOBBIES_1_026,11110,7.03
CA_2,HOBBIES_1_026,11111,7.03
CA_2,HOBBIES_1_026,11112,7.03
CA_2,HOBBIES_1_026,11113,7.03
CA_2,HOBBIES_1_026,11114,7.03
CA_2,HOBBIES_1_026,11115,7.03
CA_2,HOBBIES_1_027,11101,4.21
CA_2,HOBBIES_1_027,11102,4.21
CA_2,HOBBIES_1_027,11103,4.21
CA_2,HOBBIES_1_027,11104,4.21
CA_2,HOBBIES_1_027,11105,4.21
CA_2,HOBBIES_1_027,11106,4.21
CA_2,HOBBIES_1_027,11107,4.21
CA_2,HOBBIES_1_027,11108,4.21
CA_2,HOBBIES_1_027,11109,4.21
CA_2,HOBBIES_1_027,11110,4.21
CA_2,HOBBIES_1_027,11111,4.21
CA_2,HOBBIES_1_027,11112,4.21
CA_2,HOBBIES_1_027,11113,4.21
CA_2,HOBBIES_1_027,11114,4.21
CA_2,HOBBIES_1_027,11115,4.21
CA_2,HOBBIES_1_028,11101,6.3
CA_2,HOBBIES_1_028,11102,6.3
CA_2,HOBBIES_1_028,11103,6.3
CA_2,HOBBIES_1_028,11104,6.3
CA_2,HOBBIES_1_028,11105,6.3
CA_2,HOBBIES_1_028,11106,6.3
CA_2,HOBBIES_1_028,11107,6.3
CA_2,HOBBIES_1_028,11108,6.3
CA_2,HOBBIES_1_028,11109,6.3
CA_2,HOBBIES_1_028,11110,6.3
CA_2,HOBBIES_1_028,11111,6.3
CA_2,HOBBIES_1_028,11112,6.3
CA_2,HOBBIES_1_028,11113,6.3
CA_2,HOBBIES_1_028,11114,6.3
CA_2,HOBBIES_1_028,11115,6.3
CA_2,HOBBIES_1_029,11101,4.91
CA_2,HOBBIES_1_029,11102,4.91
CA_2,HOBBIES_1_029,11103,4.91
CA_2,HOBBIES_1_029,11104,4.91
CA_2,HOBBIES_1_029,11105,4.91
CA_2,HOBBIES_1_029,11106,4.91
CA_2,HOBBIES_1_029,11107,4.91
CA_2,HOBBIES_1_029,11108,4.91
CA_2,HOBBIES_1_029,11109,4.91
CA_2,HOBBIES_1_029,11110,4.91
CA_2,HOBBIES_1_029,11111,4.91
CA_2,HOBBIES_1_029,11112,4.91
CA_2,HOBBIES_1_029,11113,4.91
CA_2,HOBBIES_1_029,11114,4.91
CA_2,HOBBIES_1_029,11115,4.91
CA_2,HOBBIES_1_030,11101,6.68
CA_2,HOBBIES_1_030,11102,6.68
CA_2,HOBBIES_1_030,11103,6.68
CA_2,HOBBIES_1_030,11104,6.68
CA_2,HOBBIES_1_030,11105,6.68
CA_2,HOBBIES_1_030,11106,6.68
CA_2,HOBBIES_1_030,11107,6.68
CA_2,HOBBIES_1_030,11108,6.68
CA_2,HOBBIES_1_030,11109,6.68
CA_2,HOBBIES_1_030,11110,6.68
CA_2,HOBBIES_1_030,11111,6.68
CA_2,HOBBIES_1_030,11112,6.68
CA_2,HOBBIES_1_030,11113,6.68
CA_2,HOBBIES_1_030,11114,6.68
CA_2,HOBBIES_1_030,11115,6.68
CA_2,HOBBIES_1_031,11101,4.47
CA_2,HOBBIES_1_031,11102,4.47
CA_2,HOBBIES_1_031,11103,4.47
CA_2,HOBBIES_1_031,11104,4.47
CA_2,HOBBIES_1_031,11105,4.47
CA_2,HOBBIES_1_031,11106,4.47
CA_2,HOBBIES_1_031,11107,4.47
CA_2,HOBBIES_1_031,11108,4.47
CA_2,HOBBIES_1_031,11109,4.47
CA_2,HOBBIES_1_031,11110,4.47
CA_2,HOBBIES_1_031,11111,4.47
CA_2,HOBBIES_1_031,11112,4.47
CA_2,HOBBIES_1_031,11113,4.47
